,상호명,지점명,대분류,중분류,소분류,시도명,시군구명,행정동명,법정동명,지번주소,경도,위도
22872,GS노원중앙점,노원중앙점,소매,종합소매점,편의점,서울특별시,노원구,상계6.7동,상계동,서울특별시 노원구 상계동 725-4,127.0631596578,37.654172324373796
23792,GS25,삼성그린점,소매,종합소매점,편의점,서울특별시,강남구,삼성2동,삼성동,서울특별시 강남구 삼성동 123-4,127.051539853461,37.510768388600894
24170,스파편의점,,소매,종합소매점,편의점,서울특별시,노원구,상계8동,상계동,서울특별시 노원구 상계동 666,127.056106692472,37.6616397276889
24237,GlobalinFocus,,소매,종합소매점,편의점,서울특별시,동대문구,휘경1동,휘경동,서울특별시 동대문구 휘경동 320-4,127.056603829345,37.5900562318234
24343,GS25송파나루,송파나루,소매,종합소매점,편의점,서울특별시,송파구,송파1동,송파동,서울특별시 송파구 송파동 56-1,127.108006567186,37.510685691799004
24348,CU,역삼삼정점,소매,종합소매점,편의점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 738-9,127.03740324108401,37.4991295371952
24360,GS은평뉴타운,,소매,종합소매점,편의점,서울특별시,은평구,진관동,진관동,서울특별시 은평구 진관동 83,126.926589335946,37.6343213622661
24380,GS25자양한양,,소매,종합소매점,편의점,서울특별시,광진구,자양2동,자양동,서울특별시 광진구 자양동 604-3,127.07799908769199,37.5317291860877
24396,GS25서초우면,,소매,종합소매점,편의점,서울특별시,서초구,양재1동,우면동,서울특별시 서초구 우면동 65-1,127.024673333348,37.4709481863711
24465,GS25구의새한,,소매,종합소매점,편의점,서울특별시,광진구,구의1동,구의동,서울특별시 광진구 구의동 241-96,127.088483981654,37.5403886089886
24482,GS25서초4점,서초4점,소매,종합소매점,편의점,서울특별시,서초구,서초3동,서초동,서울특별시 서초구 서초동 1598-7,127.014167431397,37.4875575880021
25080,지에스25상수사랑,,소매,종합소매점,편의점,서울특별시,마포구,서강동,상수동,서울특별시 마포구 상수동 396,126.924271330521,37.5474676220026
25092,GS25창동럭키점,창동럭키점,소매,종합소매점,편의점,서울특별시,도봉구,창1동,창동,서울특별시 도봉구 창동 347-2,127.04536460745301,37.6508129684183
25137,미니스톱서울대입구점,서울대입구점,소매,종합소매점,편의점,서울특별시,관악구,인헌동,봉천동,서울특별시 관악구 봉천동 180-376,126.966576152222,37.4693010032964
25154,CU,경희대점,소매,종합소매점,편의점,서울특별시,동대문구,회기동,회기동,서울특별시 동대문구 회기동 19,127.05349319185301,37.592482165378705
25166,GS25남영역,,소매,종합소매점,편의점,서울특별시,용산구,남영동,갈월동,서울특별시 용산구 갈월동 101-49,126.972391550719,37.5415708874019
25193,GS25노원한신,,소매,종합소매점,편의점,서울특별시,노원구,상계5동,상계동,서울특별시 노원구 상계동 135-20,127.06936961057899,37.666016010967496
25222,GS25정릉시티점,정릉시티점,소매,종합소매점,편의점,서울특별시,성북구,정릉4동,정릉동,서울특별시 성북구 정릉동 266-179,127.00952423521002,37.6112414119018
25324,지에스25상명사랑,,소매,종합소매점,편의점,서울특별시,종로구,부암동,홍지동,서울특별시 종로구 홍지동 94-2,126.958506476962,37.600142940680705
25325,GS25광진파크,,소매,종합소매점,편의점,서울특별시,광진구,화양동,화양동,서울특별시 광진구 화양동 19-38,127.06883091121,37.5474797211982
25359,지에스25신촌문화,,소매,종합소매점,편의점,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 4-77,126.940619925317,37.5589415159084
25377,GS논현이편한점,논현이편한점,소매,종합소매점,편의점,서울특별시,강남구,논현1동,논현동,서울특별시 강남구 논현동 195-1,127.028753370839,37.506843847103
25448,GS25뚝섬제일,,소매,종합소매점,편의점,서울특별시,성동구,성수1가2동,성수동1가,서울특별시 성동구 성수동1가 656-1731,127.044982351635,37.5478028398148
25470,GS25고려대역,,소매,종합소매점,편의점,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 제기동 1149-10,127.036567378952,37.590498083358
25515,GS25길동하나,,소매,종합소매점,편의점,서울특별시,강동구,길동,길동,서울특별시 강동구 길동 341-31,127.14425833062,37.5414637330609
25715,CU,서초대림점,소매,종합소매점,편의점,서울특별시,서초구,서초1동,서초동,서울특별시 서초구 서초동 1659-1,127.01528151627899,37.4931354019292
25716,CU큐브플러스점,큐브플러스점,소매,종합소매점,편의점,서울특별시,서초구,서초3동,서초동,서울특별시 서초구 서초동 1598-1,127.014251253177,37.488062878649
25759,인더라인25,,소매,종합소매점,편의점,서울특별시,마포구,망원1동,망원동,서울특별시 마포구 망원동 57-369,126.90811716549,37.557140660431706
25767,GS25공릉에이스,,소매,종합소매점,편의점,서울특별시,노원구,공릉1동,공릉동,서울특별시 노원구 공릉동 621-1,127.075800675408,37.6199425057534
25803,GS25,서초내방점,소매,종합소매점,편의점,서울특별시,서초구,방배4동,방배동,서울특별시 서초구 방배동 873-1,126.991115916702,37.488038777041396
25817,지에스,양평역길점,소매,종합소매점,편의점,서울특별시,영등포구,양평1동,양평동2가,서울특별시 영등포구 양평동2가 29-6,126.88514899660801,37.5239570217836
25825,GS25,중곡기쁨점,소매,종합소매점,편의점,서울특별시,광진구,중곡4동,중곡동,서울특별시 광진구 중곡동 78-41,127.08937603464099,37.5582182935075
25833,GS25중곡센타,,소매,종합소매점,편의점,서울특별시,광진구,중곡1동,중곡동,서울특별시 광진구 중곡동 242-1,127.081003786372,37.5625505448054
25938,세븐일레븐,서초구청점,소매,종합소매점,편의점,서울특별시,서초구,서초2동,서초동,서울특별시 서초구 서초동 1366-18,127.032218765208,37.4845981897762
25957,GS25금천태양점,금천태양점,소매,종합소매점,편의점,서울특별시,금천구,독산1동,독산동,서울특별시 금천구 독산동 144-49,126.897499790259,37.474938968133
25977,GS25,건대호수점,소매,종합소매점,편의점,서울특별시,광진구,자양1동,자양동,서울특별시 광진구 자양동 225-90,127.07679255063,37.5387389627285
25978,GS25,오목교점,소매,종합소매점,편의점,서울특별시,양천구,목1동,목동,서울특별시 양천구 목동 405-97,126.87455497091601,37.5227843019254
25985,CU,목동삼익점,소매,종합소매점,편의점,서울특별시,양천구,목1동,목동,서울특별시 양천구 목동 933,126.876345527246,37.5225760915585
26000,지에스,논현동부점,소매,종합소매점,편의점,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 논현동 220-18,127.03327953899999,37.511079887884605
26036,GS25대치선릉,,소매,종합소매점,편의점,서울특별시,강남구,대치4동,대치동,서울특별시 강남구 대치동 897-33,127.0510015023,37.503258272613294
26041,GS25,서초동일점,소매,종합소매점,편의점,서울특별시,서초구,서초3동,서초동,서울특별시 서초구 서초동 1568-5,127.013381154061,37.490596591972206
26085,GS25방이센타,,소매,종합소매점,편의점,서울특별시,송파구,방이2동,방이동,서울특별시 송파구 방이동 143,127.11684508824499,37.5122298434116
26094,지에스25여의파라곤,,소매,종합소매점,편의점,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 여의도동 13,126.92098850257,37.5310477281533
26102,GS25성북동진점,성북동진점,소매,종합소매점,편의점,서울특별시,성북구,종암동,종암동,서울특별시 성북구 종암동 10-178,127.036192149597,37.595009238469
26110,엘지25시강,남구점,소매,종합소매점,편의점,서울특별시,강남구,삼성2동,삼성동,서울특별시 강남구 삼성동 9,127.04235681184099,37.515064405539604
26203,세븐일레븐,,소매,종합소매점,편의점,서울특별시,광진구,구의2동,구의동,서울특별시 광진구 구의동 79-8,127.088824812242,37.5486448789535
26223,씨유한강잠실4호,,소매,종합소매점,편의점,서울특별시,송파구,잠실2동,잠실동,서울특별시 송파구 잠실동 1-2,127.076490313636,37.5192017514451
26236,훼미리마트로데오,,소매,종합소매점,편의점,서울특별시,강남구,압구정동,신사동,서울특별시 강남구 신사동 662-11,127.03864090648001,37.5269641543104
26243,CU,,소매,종합소매점,편의점,서울특별시,서초구,서초3동,서초동,서울특별시 서초구 서초동 1554-4,127.01071062407,37.4924484535776
26323,훼미리마트대치한국,,소매,종합소매점,편의점,서울특별시,강남구,대치4동,대치동,서울특별시 강남구 대치동 889-75,127.050299891841,37.503288676177505
26330,GS25,서초신방점,소매,종합소매점,편의점,서울특별시,서초구,서초2동,서초동,서울특별시 서초구 서초동 1366-18,127.032218765208,37.4845981897762
26408,GS25,,소매,종합소매점,편의점,서울특별시,성북구,돈암1동,돈암동,서울특별시 성북구 돈암동 2-7,127.028940130404,37.6032123336883
26423,포시즌마트,,소매,종합소매점,편의점,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 이태원동 34-75,126.99037730033899,37.533652660265105
26435,훼미리마트반포대교,,소매,종합소매점,편의점,서울특별시,서초구,반포3동,잠원동,서울특별시 서초구 잠원동 76,127.000528524476,37.5072121022545
26461,미니스톱,강남시티2점,소매,종합소매점,편의점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 817-6,127.02744588141,37.50039055060721
26471,세븐일레븐,,소매,종합소매점,편의점,서울특별시,동작구,대방동,대방동,서울특별시 동작구 대방동 17-29,126.931951646472,37.5088465278912
26483,인더라인25,,소매,종합소매점,편의점,서울특별시,영등포구,신길5동,신길동,서울특별시 영등포구 신길동 445-16,126.908128422358,37.498933459013294
26491,세븐일레븐,,소매,종합소매점,편의점,서울특별시,강남구,도곡1동,도곡동,서울특별시 강남구 도곡동 168,127.048689449202,37.4884803624104
26629,GS,문정1호점,소매,종합소매점,편의점,서울특별시,송파구,장지동,문정동,서울특별시 송파구 문정동 111,127.131754364149,37.4857950939571
26715,세븐일레븐서초본점,서초본점,소매,종합소매점,편의점,서울특별시,서초구,서초3동,서초동,서울특별시 서초구 서초동 1458-6,127.01367961904499,37.4842376303425
26741,CU,편의점,소매,종합소매점,편의점,서울특별시,양천구,신월3동,신월동,서울특별시 양천구 신월동 44-24,126.825941104935,37.538826993865705
26746,훼미리마트종로신영,,소매,종합소매점,편의점,서울특별시,종로구,부암동,신영동,서울특별시 종로구 신영동 105-30,126.961781392562,37.6016224623315
26803,CU신내중앙점,신내중앙점,소매,종합소매점,편의점,서울특별시,중랑구,신내2동,신내동,서울특별시 중랑구 신내동 650,127.091626451845,37.61614586426229
26818,GS25고대중도관,,소매,종합소매점,편의점,서울특별시,성북구,안암동,안암동5가,서울특별시 성북구 안암동5가 1-2,127.031701809695,37.5884849860916
26843,지에스25내,,소매,종합소매점,편의점,서울특별시,마포구,성산1동,성산동,서울특별시 마포구 성산동 275-1,126.90748754578999,37.563829540956796
26998,GS25트윈테크,,소매,종합소매점,편의점,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산동 345-9,126.882910182892,37.4760543861366
27030,GS25,건대기숙사점,소매,종합소매점,편의점,서울특별시,광진구,화양동,화양동,서울특별시 광진구 화양동 1,127.074695272526,37.539055936981704
